ID	GSM597452	GSM597453	GSM597454	GSM597469	GSM597470	
Label	P	P	P	NP	NP	
10229_at	170.2	200.3	197.6	90.6	122.1	
1022_at	1091.8	982.4	900.4	1048.5	887.9	
10230_at	231.0	182.4	150.9	127.0	208.2	
10231_at	4161.7	3765.9	3747.1	3034.5	3795.5	
10232_at	9.0	8.7	7.4	9.3	7.7	
10233_at	144.2	203.7	109.6	134.7	139.9	
10234_at	937.2	562.8	865.3	984.4	889.0	
10235_at	407.3	361.3	435.4	430.6	487.8	
10236_at	1043.6	951.2	1089.5	1074.7	1020.5	
10237_at	1731.6	1598.8	1268.7	1405.8	1627.5	
10238_at	182.4	209.5	158.3	116.4	162.3	
10239_at	1073.0	1076.1	814.6	1018.6	1152.6	
10240_at	634.3	719.0	610.2	611.8	659.7	
10241_at	1633.6	1694.2	1478.8	1688.3	1701.7	
10242_at	4.9	4.0	5.4	5.3	4.5	
10243_at	86.7	98.1	105.3	97.2	90.7	
10244_at	565.6	902.4	743.7	843.7	814.1	
10245_at	145.1	150.6	176.7	128.1	137.1	
10246_at	5.5	5.7	6.9	8.0	6.7	
10247_at	151.9	172.1	150.2	274.2	279.0	
10248_at	2023.5	1953.8	1726.9	1761.1	1639.0	
10249_at	40.2	20.9	22.5	301.1	348.3	
1024_at	20.3	17.7	14.7	27.7	32.1	
10250_at	776.5	739.3	1031.5	901.6	882.3	
10252_at	1319.0	1028.4	1087.8	1310.0	1165.0	
10253_at	829.1	633.2	664.0	583.2	617.2	
10254_at	110.6	106.3	99.5	99.8	103.1	
10255_at	34.6	32.9	42.3	46.6	27.9	
10256_at	11.4	36.8	67.8	37.2	52.0	
10257_at	45.4	31.7	20.0	28.1	34.8	
1025_at	152.2	131.1	205.5	182.3	170.0	
10260_at	232.0	239.3	178.1	228.4	201.0	
10261_at	57.1	52.0	25.3	122.5	20.7	
10262_at	206.8	204.6	233.4	231.1	227.0	
10263_at	913.9	1316.3	1023.3	851.7	712.0	
10265_at	9.8	7.6	12.8	15.4	10.6	
10266_at	2232.3	1688.1	1043.6	2153.7	2174.5	
10267_at	124.4	137.4	154.9	85.7	95.8	
10268_at	936.9	329.7	295.1	511.4	614.7	
10269_at	2198.6	2267.2	1881.7	2089.9	1984.9	
1026_at	1876.8	1639.7	816.0	1330.5	852.3	
10270_at	809.3	912.7	901.9	760.0	744.5	
10272_at	839.2	999.8	994.1	1105.2	987.2	
10273_at	2551.2	2831.0	2666.7	2619.7	2607.8	
10274_at	600.0	601.8	824.1	800.6	658.9	
10276_at	1320.2	750.6	1225.4	1117.4	1558.0	
10277_at	249.8	256.3	279.0	263.5	266.3	
10278_at	656.0	852.0	897.1	664.8	810.3	
10279_at	6.3	7.7	7.6	12.4	10.7	
1027_at	1812.9	1453.1	2129.1	1490.8	1920.6	
10280_at	334.6	383.1	268.9	365.8	264.0	
10281_at	13.1	10.9	11.4	11.4	9.9	
10282_at	1273.7	1019.7	1074.8	1170.1	1174.5	
10283_at	814.5	995.5	616.7	626.7	714.2	
10284_at	2944.2	3310.3	2209.2	2553.9	2701.1	
10285_at	1782.8	1588.1	1842.9	1674.4	1867.1	
10286_at	1655.4	1464.2	1368.2	1647.8	1528.2	
10287_at	189.9	184.9	128.0	139.8	148.6	
10288_at	498.1	528.5	235.7	279.4	372.3	
10289_at	2195.8	1852.1	2304.0	1878.1	1988.6	
1028_at	126.9	170.7	157.9	153.8	157.8	
10290_at	29.3	35.5	51.1	34.0	37.3	
10291_at	766.2	882.8	640.6	715.1	661.4	
10293_at	81.9	72.7	73.9	58.1	56.7	
10294_at	605.7	524.8	558.5	584.2	591.8	
10295_at	329.5	397.9	314.2	390.2	354.1	
10296_at	962.6	1162.7	1049.6	976.2	913.8	
10297_at	59.2	55.4	65.8	53.7	50.1	
10298_at	202.2	257.0	322.6	212.7	201.0	
10299_at	864.4	883.6	971.9	852.7	917.8	
1029_at	44.0	60.6	49.0	39.2	42.3	
102_at	153.2	131.8	167.8	126.1	132.3	
10300_at	217.6	249.3	215.0	234.6	184.6	
10301_at	106.4	129.2	74.1	73.1	69.0	
10302_at	264.4	215.4	175.6	360.2	317.5	
10307_at	166.1	333.6	373.2	295.0	247.0	
10308_at	641.7	430.5	653.6	636.9	478.2	
10309_at	23.0	40.5	17.6	36.2	30.0	
1030_at	46.5	42.1	48.8	101.2	90.9	
10311_at	119.1	130.7	96.8	100.9	109.9	
10312_at	1356.4	1318.1	2026.1	2139.8	1856.6	
10313_at	2405.0	2576.9	2374.4	3440.8	3273.0	
10314_at	358.6	441.9	343.6	407.7	411.0	
10316_at	71.8	77.9	86.4	82.2	74.9	
10317_at	5.9	6.2	6.2	5.9	6.5	
10318_at	3090.8	3250.9	2559.7	4083.2	4034.1	
10319_at	31.2	23.2	29.2	36.5	31.2	
1031_at	107.9	67.2	127.1	153.7	209.4	
10320_at	85.1	69.4	47.3	43.4	56.1	
10321_at	7.2	5.8	4.9	5.5	4.3	
10322_at	274.4	352.0	337.7	309.2	280.2	
10324_at	11.3	13.0	18.0	11.8	11.1	
10325_at	182.7	224.0	185.3	160.2	146.5	
10326_at	39.7	27.9	28.3	45.0	24.9	
10327_at	3227.6	3332.4	2373.2	2706.7	2681.0	
10328_at	382.2	409.3	392.3	390.2	374.9	
10329_at	559.4	559.4	605.4	483.6	492.1	
1032_at	59.5	54.7	43.7	55.6	45.3	
10330_at	2296.0	2321.4	1841.1	1583.9	1794.7	
10331_at	8.7	8.2	11.0	11.4	14.1	
10332_at	5.6	6.0	6.3	6.5	5.6	
10333_at	31.2	19.2	19.6	21.2	13.7	
10335_at	106.8	74.2	66.6	77.6	101.2	
10336_at	184.9	171.3	255.3	196.6	211.3	
1033_at	81.4	40.1	28.5	62.3	48.8	
10342_at	1870.3	2038.1	1719.9	1819.1	1750.0	
10343_at	21.8	21.6	20.7	20.5	22.0	
10344_at	173.1	399.9	859.8	137.1	326.3	
10345_at	14.0	12.4	6.3	7.1	10.1	
10346_at	1435.1	1307.0	1462.8	1312.3	1254.3	
10347_at	134.6	104.4	120.8	109.5	181.1	
10350_at	1288.6	1749.4	2181.1	1737.3	1544.0	
10351_at	4762.5	4698.0	5678.9	5165.8	5372.4	
10352_at	265.4	226.3	238.1	213.9	232.8	
10360_at	409.8	378.7	294.9	373.2	331.3	
10361_at	41.7	41.6	45.3	43.8	37.8	
10362_at	321.5	326.2	360.1	444.3	447.0	
10363_at	807.6	696.3	821.9	578.8	588.2	
10365_at	890.6	812.1	1111.7	1075.1	950.7	
10367_at	1842.8	2464.3	1650.0	1769.8	1674.1	
10368_at	10.1	10.2	8.9	9.8	9.8	
10369_at	10.2	13.9	12.6	14.1	14.5	
1036_at	2829.6	3371.1	3656.0	3450.8	2808.2	
10370_at	341.3	452.7	478.4	461.6	349.8	
10371_at	62.8	62.2	48.2	52.5	55.1	
10376_at	6406.6	6596.2	5709.8	5180.9	5684.5	
10379_at	1020.2	724.6	985.6	790.0	852.1	
10380_at	62.4	81.2	89.1	67.8	88.0	
10381_at	137.4	126.2	108.4	105.2	149.9	
10382_at	153.3	239.8	128.1	27.4	48.7	
10383_at	2601.9	2807.8	1939.2	2331.1	2682.6	
10384_at	1110.1	953.2	669.4	1229.7	941.8	
10385_at	165.2	203.5	176.7	141.5	155.8	
10388_at	29.9	47.3	58.7	89.6	67.7	
10389_at	82.2	65.9	100.4	85.0	72.5	
1038_at	595.1	619.5	788.4	1822.5	2270.7	
10390_at	502.0	498.9	740.7	724.4	763.7	
103910_at	452.8	492.4	575.2	562.3	569.1	
10391_at	424.1	375.9	395.1	418.6	384.3	
10392_at	184.5	156.3	164.2	169.4	171.7	
10393_at	576.2	504.3	513.8	520.7	517.9	
10394_at	9.1	10.3	11.3	10.8	9.5	
10395_at	546.6	596.6	517.6	612.4	635.5	
10396_at	67.9	86.1	128.2	75.1	53.5	
10397_at	6868.0	7616.9	6718.0	5988.0	6388.7	
10398_at	6900.2	7038.1	5584.0	5900.0	6426.7	
10399_at	7837.4	7841.2	7368.3	7964.7	8000.9	
1039_at	321.9	295.2	250.3	237.9	243.6	
103_at	3583.7	3548.1	3452.1	3370.1	3510.3	
10400_at	478.2	535.4	418.7	541.9	632.2	
10401_at	893.8	953.8	1100.6	980.3	1003.6	
10402_at	429.3	515.5	764.7	430.3	486.8	
10403_at	331.9	591.0	505.6	289.9	317.8	
10404_at	1371.9	1238.8	995.9	998.5	816.4	
10406_at	239.8	553.5	237.6	147.8	216.9	
10407_at	6.6	37.2	7.8	6.8	6.7	
10409_at	2901.7	2432.5	2371.5	2623.1	2054.3	
1040_at	16.3	10.8	17.7	14.4	13.0	
10411_at	940.5	1102.2	1090.7	1060.3	1833.9	
10413_at	853.7	817.6	1036.3	1095.3	1209.1	
10417_at	889.3	791.8	492.6	1093.0	845.1	
10418_at	286.4	116.1	189.3	509.9	447.9	
10419_at	1548.2	1521.9	2081.0	1448.5	1589.7	
1041_at	8.2	7.4	6.3	6.4	6.9	
10420_at	120.1	119.4	172.2	96.1	131.9	
10421_at	970.8	799.0	751.9	671.0	782.0	
10422_at	631.4	672.9	556.2	618.6	617.8	
10423_at	1036.1	1110.3	826.8	1310.2	1283.0	
10424_at	1902.1	1868.2	1751.1	2279.2	2147.6	
10425_at	154.1	156.5	179.7	169.9	171.7	
10426_at	112.9	115.9	121.6	115.0	112.7	
10427_at	1325.3	1045.4	1495.4	1320.1	1310.6	
10428_at	1699.3	1398.1	1889.1	1646.1	1590.0	
10430_at	1848.1	1888.6	1263.5	1637.6	1606.4	
10431_at	1184.0	1134.6	1080.1	1168.1	1253.9	
10432_at	78.4	86.7	94.8	101.2	82.5	
10434_at	774.6	670.6	560.2	802.0	781.3	
10435_at	205.2	240.9	175.1	193.6	178.0	
10436_at	1334.0	1283.4	1149.3	974.1	1084.5	
10437_at	1234.0	672.4	262.7	2080.7	478.7	
10438_at	90.1	60.3	90.5	75.1	61.7	
10439_at	715.2	777.2	429.0	440.5	762.3	
1043_at	1158.9	658.8	724.4	1876.0	908.5	
10440_at	430.9	359.4	397.8	443.6	438.8	
10443_at	1780.3	1900.2	2168.1	1753.7	2020.3	
10444_at	133.0	148.9	145.2	143.4	144.4	
10445_at	494.8	539.0	541.8	515.9	554.7	
10446_at	166.3	322.3	248.5	159.7	77.5	
10449_at	3201.3	2760.7	2105.8	4365.7	3476.8	
1044_at	47.0	32.5	57.5	37.9	41.4	
10450_at	778.2	892.6	870.7	731.7	702.3	
10451_at	14.7	10.2	10.4	14.4	12.5	
10454_at	80.2	90.7	82.5	56.1	70.6	
10455_at	1274.3	1497.1	1573.9	1288.0	1356.9	
10456_at	2217.2	2399.2	2117.6	1873.0	2074.3	
10457_at	6464.7	5685.7	4872.8	6001.6	4749.4	
10458_at	116.1	124.4	130.3	97.7	101.9	
10459_at	746.2	760.9	522.1	601.3	586.1	
1045_at	19.8	22.5	25.2	22.5	23.7	
10460_at	136.8	87.0	85.5	158.5	184.1	
10461_at	189.7	159.0	94.7	128.4	115.0	
10462_at	112.7	68.3	57.1	90.6	79.4	
10463_at	2967.2	3282.8	3086.7	2696.9	2901.6	
10464_at	331.0	278.9	464.5	459.5	347.8	
10465_at	795.1	777.9	671.0	641.1	778.0	
10466_at	369.5	401.4	372.8	437.1	361.4	
10467_at	2810.3	2848.7	2329.8	2907.7	3138.0	
10468_at	251.4	206.7	87.2	296.1	67.9	
10469_at	89.6	98.1	122.7	122.9	132.6	
1046_at	14.9	14.5	14.3	17.3	15.4	
10471_at	2537.1	2385.0	1303.8	1521.7	1964.3	
10472_at	60.6	47.3	55.6	55.9	61.2	
10473_at	1245.5	1019.1	1049.2	1116.5	1159.7	
10474_at	73.8	88.2	67.3	66.3	61.4	
10475_at	207.8	191.2	157.3	185.4	154.3	
10478_at	315.4	335.1	437.7	375.4	410.0	
10479_at	1347.3	1295.0	1368.1	1347.3	1316.7	
1047_at	46.1	32.6	66.1	25.1	49.6	
10480_at	3313.8	3098.9	3036.4	3233.3	3260.8	
10481_at	8.2	8.1	8.3	9.3	8.8	
10482_at	1389.9	1675.0	2006.5	2047.5	1805.9	
10483_at	372.6	396.6	422.5	382.9	396.0	
10484_at	488.1	417.8	518.2	544.5	534.1	
10485_at	12.3	10.3	9.9	8.3	9.8	
10486_at	437.4	391.0	423.3	601.8	545.6	
10487_at	5160.9	5367.4	4567.2	4854.2	4704.6	
10488_at	468.6	523.0	445.3	460.8	446.3	
10489_at	295.6	211.1	294.6	254.3	242.6	
1048_at	5.0	5.1	4.5	5.9	5.0	
10490_at	2958.7	3686.3	2158.5	2910.8	2950.9	
10491_at	1503.9	1318.5	1182.9	1757.3	1540.3	
10492_at	330.9	155.2	215.1	305.6	281.8	
10493_at	6335.2	5865.0	4830.2	5347.1	5360.5	
10494_at	626.6	629.7	776.3	793.4	888.1	
10495_at	519.3	637.1	412.1	411.4	437.9	
10497_at	622.5	767.1	949.6	896.9	727.0	
10498_at	1284.2	1613.3	1021.6	1107.9	1132.4	
10499_at	42.8	38.9	25.8	43.0	27.8	
104_at	97.6	83.1	91.1	87.0	84.0	
10500_at	107.9	186.2	137.5	121.4	127.0	
10501_at	88.9	117.7	63.9	88.2	138.5	
10505_at	54.7	60.5	58.8	89.4	65.7	
10507_at	1600.8	1443.3	1645.5	1017.7	1340.2	
10509_at	375.9	402.3	510.5	305.1	285.7	
1050_at	669.3	306.0	491.5	2571.4	2267.7	
10512_at	970.9	941.0	1010.8	950.6	653.4	
10513_at	599.6	550.7	576.6	541.7	585.2	
10514_at	92.5	119.9	114.2	121.2	143.1	
10516_at	1543.5	1265.1	682.2	1111.4	1069.4	
10518_at	60.6	58.8	52.4	67.8	75.9	
10519_at	692.0	831.2	720.0	762.0	724.0	
1051_at	1566.6	1394.7	1305.0	2231.7	2172.9	
10520_at	188.3	162.7	268.0	195.2	225.6	
10521_at	225.0	399.6	386.1	309.1	330.2	
10522_at	113.6	116.4	94.4	92.6	94.6	
10523_at	183.6	188.7	201.3	196.0	196.6	
10524_at	490.4	537.3	548.3	495.4	436.2	
10525_at	636.7	630.6	420.8	561.1	381.2	
10526_at	97.2	128.1	115.8	114.6	109.5	
10528_at	532.7	654.0	482.7	542.2	487.3	
10529_at	40.9	61.2	68.1	37.5	34.2	
1052_at	1709.4	1739.7	1627.1	1946.4	1199.9	
10531_at	1695.5	1911.3	1991.6	2023.4	1867.4	
10533_at	494.5	545.5	427.1	470.5	363.1	
10534_at	347.1	364.6	213.5	267.6	282.5	
10535_at	241.2	263.6	191.2	231.0	215.0	
10536_at	452.8	461.2	306.2	284.0	304.1	
10537_at	990.8	497.7	378.9	847.2	618.9	
10538_at	40.8	32.0	42.8	45.0	38.8	
10539_at	933.4	909.5	650.6	849.2	1075.3	
1053_at	26.7	36.8	32.1	27.4	31.3	
10540_at	1952.9	1975.7	2179.1	1788.8	1946.1	
10541_at	5967.4	5992.5	6083.8	5959.7	6199.7	
10542_at	2053.8	1898.0	1769.8	1632.5	1784.5	
10544_at	1902.8	1407.3	859.2	740.7	762.1	
10548_at	520.3	504.2	318.7	390.6	421.3	
10549_at	2702.9	2714.6	2398.7	2246.0	2069.6	
1054_at	1176.9	955.4	667.6	1170.5	1223.7	
10550_at	3624.2	2971.1	2428.2	3264.2	2948.9	
10551_at	6.8	5.1	5.7	5.8	6.5	
10552_at	2853.1	2712.5	2287.6	2235.2	2626.9	
10553_at	281.9	272.9	141.6	274.3	217.4	
10554_at	527.5	500.7	450.2	439.0	426.4	
10555_at	278.6	217.8	279.9	1030.2	958.4	
10556_at	204.2	196.2	239.7	170.1	212.3	
10557_at	674.8	713.8	467.7	462.7	445.6	
10558_at	754.5	668.8	587.4	624.8	670.2	
10559_at	586.9	665.0	845.4	614.8	691.6	
10560_at	394.0	367.8	511.4	633.0	529.3	
10561_at	1853.7	1411.3	1711.7	1458.1	1377.1	
10562_at	1692.0	1147.6	1578.8	561.7	961.0	
10563_at	95.7	38.7	31.2	33.6	49.9	
10564_at	177.1	194.7	211.8	204.5	179.5	
10565_at	128.4	139.3	146.9	139.7	156.0	
10566_at	34.3	28.8	24.7	30.4	40.6	
10567_at	1895.8	1735.5	1250.8	1470.2	1529.7	
10568_at	6.1	5.4	8.4	5.7	4.6	
10569_at	1498.7	1477.4	1600.8	1350.1	1364.0	
1056_at	9.9	44.2	17.9	18.5	38.8	
10570_at	47.3	41.2	44.3	29.2	78.9	
10572_at	583.8	478.9	508.1	447.1	461.4	
10573_at	732.3	786.4	768.1	789.0	726.6	
10574_at	1897.9	2054.0	1610.5	1623.6	1580.2	
10575_at	3107.4	3164.8	2983.6	2924.0	2936.0	
10576_at	1456.7	1468.8	1171.5	1293.2	1430.4	
10577_at	5776.0	5275.3	4323.8	5865.4	4907.6	
10578_at	505.7	263.0	736.2	316.1	155.4	
10579_at	508.9	536.7	895.3	765.9	662.6	
1057_at	9.6	16.5	17.1	10.6	15.7	
10580_at	426.6	490.3	549.0	546.5	578.4	
10581_at	5856.3	5912.0	5106.5	5103.0	4844.9	
10584_at	4.7	4.5	5.3	6.8	4.9	
10585_at	516.0	598.0	749.9	714.8	633.3	
10586_at	9.8	16.6	11.4	13.7	13.0	
10587_at	145.4	161.5	226.9	141.5	177.8	
10588_at	217.4	228.0	240.3	367.1	268.2	
10589_at	1812.0	1949.6	1212.4	1477.0	1396.2	
1058_at	33.4	108.5	59.8	24.8	33.1	
10590_at	23.5	27.5	31.9	34.8	29.6	
10591_at	288.6	307.8	186.7	232.3	223.8	
10592_at	101.3	97.2	159.8	111.4	137.0	
10594_at	1306.0	1468.5	1384.4	1328.3	1254.5	
10595_at	60.1	57.4	69.7	69.4	63.0	
10598_at	1448.5	1663.4	1254.5	1404.3	1196.9	
10599_at	9.3	8.4	11.3	13.6	8.6	
1059_at	253.4	243.8	208.8	239.8	239.0	
105_at	9.8	20.7	12.4	12.3	11.6	
10600_at	1191.1	1451.1	1212.6	1054.7	1108.7	
10602_at	1037.4	1059.6	850.3	902.2	698.2	
10603_at	19.5	20.0	18.2	19.1	17.9	
10606_at	567.8	501.6	493.1	522.9	514.0	
10607_at	119.7	152.6	191.0	159.1	166.6	
10608_at	173.7	166.1	158.0	163.8	161.7	
10609_at	357.8	268.6	300.3	320.9	307.1	
1060_at	397.8	311.3	323.9	364.2	335.5	
10610_at	3857.3	4595.3	4657.2	2836.4	4129.0	
10611_at	214.2	221.9	183.7	176.1	164.4	
10612_at	63.6	68.4	69.7	57.9	61.4	
10613_at	270.6	248.7	236.0	237.1	215.0	
10614_at	681.0	643.8	523.6	610.6	695.5	
10615_at	135.5	159.9	171.7	138.3	141.0	
10616_at	340.2	360.6	411.4	383.1	412.7	
10617_at	899.1	923.8	873.7	861.1	869.7	
10618_at	585.9	557.3	458.9	525.0	493.8	
10621_at	533.6	560.5	480.0	435.3	479.1	
10622_at	232.6	249.4	469.9	225.1	268.9	
10623_at	615.8	664.8	530.7	529.2	530.6	
10625_at	1070.1	1212.9	1262.1	924.2	969.7	
10627_at	6418.4	7031.2	6712.3	7123.2	7353.3	
10628_at	5478.5	4050.9	3008.0	4784.8	3994.9	
10629_at	44.9	56.2	39.5	44.9	41.3	
1062_at	21.3	23.1	29.4	19.7	11.9	
10630_at	194.9	411.2	405.8	193.2	218.4	
10631_at	1650.9	2265.2	1005.0	2146.5	3054.1	
10632_at	2561.0	2323.5	2453.7	2579.2	2575.2	
10633_at	30.4	24.7	23.4	24.1	37.2	
10634_at	765.0	1019.0	664.3	969.2	1059.9	
10635_at	81.4	57.4	72.6	53.5	86.0	
10636_at	37.9	38.3	34.6	42.7	40.8	
10637_at	49.8	19.8	23.1	7.8	33.7	
10638_at	992.7	1030.5	972.6	1029.1	1020.9	
1063_at	48.7	40.4	46.8	59.0	48.3	
10640_at	142.8	108.2	122.7	109.6	150.6	
10641_at	809.9	894.8	1004.9	799.3	874.3	
10642_at	10.7	10.3	12.6	12.9	12.5	
10643_at	69.5	42.4	63.6	68.8	52.2	
10644_at	56.6	62.3	82.0	64.7	64.8	
10645_at	95.8	96.4	83.8	96.1	88.2	
10647_at	20.4	6.6	8.7	6.9	6.2	
10648_at	5.9	5.7	5.5	5.5	6.9	
10650_at	23.7	28.6	36.5	26.3	27.5	
10651_at	555.7	480.9	733.9	796.3	778.0	
10652_at	318.6	303.3	201.3	320.5	265.9	
10653_at	383.8	266.8	359.2	239.5	192.6	
10654_at	1874.2	1997.3	1383.1	1375.4	1517.6	
10655_at	29.4	25.9	31.7	35.6	41.6	
10656_at	856.2	867.5	873.2	716.1	761.4	
10657_at	2835.3	2639.5	2693.6	2587.7	2716.9	
10658_at	143.9	160.2	155.4	136.5	124.9	
10659_at	541.8	573.9	568.4	569.3	588.7	
10660_at	15.5	16.0	14.3	16.8	18.4	
10661_at	22.2	20.7	17.7	16.9	31.8	
10663_at	19.6	19.2	24.1	17.1	15.5	
10664_at	1898.6	1939.8	1638.3	1565.5	1777.7	
10665_at	3.9	4.0	3.7	3.7	3.9	
10666_at	40.5	21.3	29.7	21.9	35.7	
10667_at	496.9	564.9	508.0	457.6	373.5	
10668_at	1025.0	932.6	1266.9	814.6	965.5	
10669_at	42.2	59.2	30.6	86.1	71.8	
10670_at	2723.6	2503.3	2118.8	2148.4	2174.2	
10671_at	1743.3	1481.6	1588.2	1572.6	1742.9	
10672_at	167.6	170.7	158.0	181.6	179.1	
10673_at	703.7	406.5	220.3	544.1	251.4	
10675_at	43.2	48.1	56.0	92.9	69.8	
10677_at	29.6	37.7	28.9	28.4	47.3	
10678_at	463.1	420.3	530.2	467.5	358.6	
10681_at	79.5	67.4	68.7	80.2	76.1	
10682_at	1384.8	1478.1	828.7	1197.9	1124.9	
10683_at	9.3	10.3	10.0	9.9	9.8	
10686_at	10.4	8.4	13.1	10.6	7.1	
10687_at	61.4	56.4	54.9	40.6	56.8	
1068_at	5.2	5.3	5.2	5.5	5.0	
10690_at	4.4	4.4	4.2	4.4	4.4	
10691_at	57.9	73.1	75.5	57.8	63.4	
10692_at	4.2	5.2	4.2	5.7	5.2	
10693_at	232.1	301.8	278.1	246.7	291.1	
10694_at	3248.8	3422.2	2866.5	3150.6	3132.2	
10695_at	412.2	457.4	266.7	305.8	262.4	
10699_at	21.2	53.4	17.2	23.7	24.5	
1069_at	1213.7	1251.1	1128.1	1245.7	1345.6	
1070_at	471.8	489.9	607.4	587.7	621.9	
10712_at	171.3	199.4	181.6	202.6	178.7	
10713_at	759.8	716.9	702.0	723.6	716.6	
10714_at	474.0	402.4	369.3	356.3	519.4	
10715_at	203.6	264.3	252.0	133.4	151.8	
10716_at	3.9	3.8	4.7	5.4	4.1	
10717_at	899.9	1188.4	1477.1	1231.9	1292.1	
1071_at	18.8	7.1	11.2	28.8	25.5	
10721_at	13.3	10.4	17.7	16.1	17.8	
10723_at	616.4	688.7	664.6	747.9	776.8	
10724_at	1348.1	1529.2	1414.1	1461.5	1357.3	
10725_at	218.8	204.5	247.3	223.9	216.7	
10726_at	3272.9	3876.1	3242.3	2874.2	2973.4	
10728_at	4175.4	3659.2	4494.0	4221.6	4249.1	
1072_at	1439.3	1083.3	850.1	1034.8	1033.8	
10730_at	707.8	719.8	834.1	845.8	852.9	
10732_at	1311.6	1639.7	1321.6	1430.6	1542.8	
10733_at	17.5	15.7	23.4	19.8	15.5	
10734_at	124.1	169.2	230.2	65.8	66.6	
10735_at	311.6	282.2	378.6	311.4	299.6	
10736_at	29.7	33.7	29.7	27.6	40.5	
10737_at	16.0	9.5	43.9	25.4	29.4	
10738_at	10.0	10.0	13.9	14.8	10.5	
10739_at	22.4	20.2	21.3	26.0	19.6	
1073_at	1097.7	1161.8	1035.8	953.0	1094.4	
10740_at	77.8	27.3	78.5	55.4	64.0	
10741_at	37.5	37.3	40.4	36.0	36.8	
10742_at	1269.0	1418.0	1428.2	1135.1	806.0	
10743_at	63.7	72.4	74.6	72.3	76.7	
10744_at	8.1	7.2	6.1	7.3	7.2	
10745_at	141.9	122.7	121.6	116.0	127.6	
10746_at	218.6	224.4	157.4	205.0	203.6	
10747_at	10.5	14.1	13.3	11.2	12.8	
10748_at	11.5	8.6	29.2	12.9	12.1	
10749_at	621.5	704.2	545.9	810.8	794.4	
10750_at	95.4	56.2	63.0	38.1	80.0	
10752_at	1367.7	1197.1	1851.0	1061.2	1512.1	
10753_at	6.7	8.7	7.3	7.0	6.4	
10755_at	713.7	680.8	900.2	859.3	863.8	
10758_at	327.4	250.1	182.1	402.7	275.4	
1075_at	681.5	554.7	484.7	547.7	597.0	
10761_at	10.8	11.6	13.3	12.1	12.4	
10762_at	39.3	34.5	29.8	28.5	30.5	
10763_at	595.6	643.6	419.7	342.8	506.4	
10765_at	309.0	258.9	207.9	217.2	311.7	
10766_at	42.7	51.2	39.9	45.2	55.3	
10767_at	216.1	212.4	262.7	243.4	263.8	
10768_at	1543.5	1491.2	1385.5	1508.4	1544.2	
10769_at	1012.4	748.5	904.5	1043.6	1229.6	
10771_at	260.5	261.3	258.6	250.4	269.2	
10772_at	365.6	369.3	493.3	477.5	489.7	
10773_at	41.6	21.1	39.7	41.0	35.2	
10775_at	1900.8	1746.2	1412.3	1640.4	1522.1	
10776_at	622.4	550.7	680.2	620.9	623.0	
10777_at	5.6	5.5	5.5	5.5	5.0	
10778_at	683.8	666.4	662.4	657.1	656.2	
10781_at	1038.1	1044.4	1000.0	741.6	1095.6	
10782_at	541.9	674.3	613.2	557.3	528.8	
10783_at	339.4	342.9	236.6	309.8	264.5	
10785_at	99.6	115.6	100.9	100.7	136.1	
10786_at	4.1	4.2	7.4	4.4	4.2	
10787_at	874.4	898.2	941.0	1005.7	1025.6	
10788_at	232.8	258.2	329.5	202.7	237.7	
10791_at	1240.4	1071.4	739.9	852.1	896.0	
10793_at	131.6	131.3	280.2	305.0	250.5	
10794_at	7.0	5.7	6.4	6.1	6.9	
10797_at	471.2	274.4	486.5	469.8	406.6	
10798_at	4.5	4.1	4.0	5.7	4.9	
10799_at	143.4	151.2	85.2	171.9	170.3	
107_at	61.7	67.2	59.9	51.1	47.0	
10800_at	79.0	55.1	18.1	47.3	33.1	
10801_at	1102.4	1225.2	1142.4	901.5	882.0	
10802_at	216.8	187.6	238.4	222.3	215.6	
10803_at	6.7	7.2	7.5	6.4	6.3	
10804_at	155.4	13.3	28.5	9.4	13.7	
10806_at	221.3	284.4	275.3	228.0	225.0	
10807_at	82.6	86.4	143.2	138.4	123.1	
10808_at	334.5	394.7	305.2	373.8	379.7	
10809_at	159.2	164.8	154.1	142.9	116.3	
1080_at	6.8	7.2	6.9	6.2	6.9	
10810_at	652.4	663.1	608.8	1239.6	843.9	
10811_at	82.3	103.1	189.4	113.9	134.1	
10813_at	102.7	123.1	99.4	107.4	103.3	
10814_at	12.2	11.8	11.6	10.6	11.3	
10815_at	62.2	84.2	86.8	43.0	103.7	
10817_at	71.0	60.1	109.0	109.8	75.2	
10818_at	34.4	36.4	45.4	32.6	36.7	
1081_at	4.1	4.4	4.7	6.1	5.3	
10825_at	10.9	10.9	9.7	10.1	10.9	
10826_at	1354.6	1561.6	1450.3	1127.8	1324.3	
10827_at	231.9	257.8	265.1	255.7	274.4	
10838_at	260.8	272.4	155.0	165.9	194.3	
10840_at	97.7	152.6	106.0	606.7	632.9	
10841_at	41.3	44.7	55.3	51.4	54.3	
10842_at	8.8	6.4	9.6	7.1	7.9	
10844_at	150.9	152.8	197.7	191.7	171.6	
10845_at	350.8	397.5	543.0	479.6	483.7	
10846_at	12.8	11.0	9.4	10.6	11.2	
10847_at	21.5	22.2	22.3	24.1	23.7	
10848_at	190.7	252.0	280.9	181.0	228.9	
10849_at	88.9	69.9	66.0	69.3	75.0	
1084_at	44.6	33.2	33.4	27.2	34.8	
10850_at	24.7	26.0	20.6	40.9	36.1	
