ID	ORF	UniGeneHsID	GSM597452	GSM597453	GSM597454	GSM597469	GSM597470	
Label			P	P	P	NP	NP	
714_at	C1QC	Hs.467753	1868.1	1590.3	543.0	1296.9	381.2	
7150_at	TOP1	Hs.472737; Hs.712686	469.9	456.6	435.6	531.6	536.8	
7153_at	TOP2A	Hs.156346	85.2	22.7	49.6	96.5	61.6	
7155_at	TOP2B	Hs.475733	2038.9	1955.1	2331.9	2036.2	2172.9	
7156_at	TOP3A	Hs.592115	49.2	48.6	49.0	52.4	51.1	
7157_at	TP53	Hs.654481	183.0	157.4	142.8	162.3	158.6	
7158_at	TP53BP1	Hs.440968	78.9	82.5	94.3	82.7	73.0	
7159_at	TP53BP2	Hs.523968	722.7	664.1	567.9	548.5	535.8	
715_at	C1R	Hs.524224	7640.0	7254.1	4698.6	6211.1	4510.5	
7161_at	TP73	Hs.697294	23.0	21.5	18.2	22.9	22.1	
7162_at	TPBG	Hs.82128	1090.3	854.7	616.2	662.6	771.6	
7163_at	TPD52	Hs.368433	243.2	308.8	359.2	204.3	240.8	
7164_at	TPD52L1	Hs.591347	755.9	1157.0	1154.4	680.6	687.7	
7165_at	TPD52L2	Hs.473296	2114.4	2293.8	1870.0	2109.2	2237.1	
7167_at	TPI1	Hs.524219	2459.3	2468.0	1915.8	2346.9	2348.7	
7168_at	TPM1	Hs.133892	2435.5	2561.2	2330.2	2191.3	2116.7	
7169_at	TPM2	Hs.300772	3186.9	2758.4	2722.4	2604.1	2993.7	
716_at	C1S	Hs.458355	2578.6	2211.2	1146.1	2342.7	1806.0	
7170_at	TPM3	Hs.535581; Hs.644306; Hs.654421	33.7	34.0	32.2	29.9	38.0	
7171_at	TPM4	Hs.631618	599.0	631.6	347.8	459.6	347.3	
7172_at	TPMT	Hs.444319	240.4	229.5	199.1	163.4	210.8	
7173_at	TPO	Hs.467554	136.3	128.9	84.6	162.4	118.9	
7174_at	TPP2	Hs.432424	295.3	306.7	501.8	416.1	358.5	
7175_at	TPR	Hs.279640	393.3	416.6	387.4	366.4	392.0	
7177_at	TPSAB1	Hs.405479	1937.2	1522.7	531.8	555.8	590.6	
7178_at	TPT1	Hs.374596	8111.5	7717.8	8022.4	8254.9	8245.4	
7179_at	TPTE	Hs.122986	5.4	5.4	4.7	7.4	4.3	
717_at	C2	Hs.408903; Hs.69771	548.6	384.8	441.8	465.4	234.4	
7180_at	CRISP2	Hs.2042	5.4	4.8	5.5	4.7	4.8	
7181_at	NR2C1	Hs.108301; Hs.707524	216.7	269.4	374.0	279.2	254.8	
7182_at	NR2C2	Hs.555973	749.9	766.5	891.9	773.3	792.3	
7184_at	HSP90B1	Hs.192374	2211.1	2162.3	1569.1	1987.6	1806.6	
7185_at	TRAF1	Hs.531251	52.5	65.7	82.9	54.6	66.7	
7186_at	TRAF2	Hs.522506	52.7	52.6	64.4	48.9	65.0	
7187_at	TRAF3	Hs.510528	87.0	88.4	81.0	100.5	99.6	
7188_at	TRAF5	Hs.523930	1124.2	1330.2	1973.2	1672.7	1766.2	
7189_at	TRAF6	Hs.591983	100.1	94.0	100.8	104.9	60.1	
718_at	C3	Hs.529053	10576.4	9408.9	7076.0	9936.4	6958.9	
719_at	C3AR1	Hs.591148	911.7	851.3	292.9	603.3	201.9	
71_at	ACTG1	Hs.514581	9526.3	8910.4	9974.3	9511.5	9540.9	
7200_at	TRH	Hs.182231	4.6	5.8	5.2	4.9	5.0	
7201_at	TRHR	Hs.3022	6.0	7.1	5.8	6.5	7.5	
7203_at	CCT3	Hs.491494	3617.4	3779.9	3212.8	3031.7	3412.2	
7204_at	TRIO	Hs.130031	56.4	75.9	111.8	89.3	63.5	
7205_at	TRIP6	Hs.534360	835.2	1098.5	1021.4	873.6	773.4	
7216_at	TRO	Hs.633653	144.3	131.0	191.3	151.3	139.2	
7220_at	TRPC1	Hs.250687	355.5	381.4	539.9	374.8	364.7	
7221_at	TRPC2	Hs.131910; Hs.690732	48.6	46.5	71.5	44.7	57.8	
7222_at	TRPC3	Hs.150981	11.2	6.7	10.5	9.5	8.1	
7223_at	TRPC4	Hs.262960	6.4	10.7	6.0	7.2	8.4	
7224_at	TRPC5	Hs.657709	3.7	3.9	4.6	4.8	5.3	
7225_at	TRPC6	Hs.159003	21.9	13.6	20.9	61.0	24.5	
7226_at	TRPM2	Hs.369759	23.6	19.3	25.1	23.1	23.4	
7227_at	TRPS1	Hs.657018	140.5	138.7	85.0	145.4	183.6	
722_at	C4BPA	Hs.1012	19.7	17.4	18.5	20.3	20.9	
7247_at	TSN	Hs.75066	1040.4	1097.2	1019.3	967.4	1017.3	
7248_at	TSC1	Hs.370854	554.9	745.0	805.4	680.1	676.2	
7249_at	TSC2	Hs.90303	685.8	778.2	850.9	778.4	776.5	
7251_at	TSG101	Hs.523512	1816.2	1693.0	1867.8	1693.3	1700.2	
7252_at	TSHB	Hs.406687	10.8	10.4	11.4	16.1	10.0	
7253_at	TSHR	Hs.160411	12.6	12.3	10.0	10.3	10.5	
7257_at	TSNAX	Hs.96247	4153.8	3671.0	5013.2	4495.2	4411.1	
7259_at	TSPYL1	Hs.458358; Hs.486292	1994.0	1675.2	2017.1	1771.8	1890.0	
725_at	C4BPB	Hs.99886	42.2	51.7	46.6	55.5	25.1	
7260_at	TSSC1	Hs.502770	175.5	197.2	176.9	175.4	166.8	
7262_at	PHLDA2	Hs.154036	41.8	47.2	48.4	71.1	43.6	
7263_at	TST	Hs.474783	547.6	514.2	572.8	1160.9	952.6	
7264_at	TSTA3	Hs.404119	513.8	536.6	476.3	536.6	518.7	
7265_at	TTC1	Hs.519718	1345.6	1530.1	1098.6	1184.0	1382.4	
7266_at	DNAJC7	Hs.500156	2188.9	2107.7	2836.2	2773.2	2121.9	
7267_at	TTC3	Hs.368214	1172.2	1211.2	1118.9	1162.7	1219.1	
7268_at	TTC4	Hs.412482	1250.6	1573.4	1534.0	1361.4	1462.1	
726_at	CAPN5	Hs.248153	224.5	205.4	173.5	151.1	166.7	
7270_at	TTF1	Hs.54780	265.6	273.8	211.5	253.8	280.5	
7272_at	TTK	Hs.169840	4.7	4.6	4.1	5.4	6.1	
7273_at	TTN	Hs.134602	16.0	14.7	15.3	18.8	19.6	
7274_at	TTPA	Hs.69049	10.0	12.0	9.6	19.1	15.2	
7275_at	TUB	Hs.231850; Hs.568986	36.4	47.3	37.6	41.0	45.9	
7276_at	TTR	Hs.427202	27.2	18.0	16.7	12.7	15.4	
727726_at	LOC727726	Hs.535298	84.1	81.2	105.8	78.9	89.1	
727768_at	LOC727768	NA	132.5	228.8	191.6	239.4	224.9	
7277_at	TUBA4A	Hs.75318	1191.1	980.9	838.5	981.4	1436.4	
727800_at	RNF208	Hs.512767; Hs.648197	21.8	31.7	21.6	27.3	24.6	
727818_at	LOC727818	Hs.602166	4.3	4.2	4.4	6.1	4.3	
727842_at	LOC727842	NA	5.8	5.1	7.5	4.8	4.7	
727869_at	LOC727869	NA	96.3	90.6	93.3	47.2	66.2	
727897_at	MUC5B	Hs.523395	5.6	6.3	6.5	6.2	6.2	
7278_at	TUBA3C	Hs.349695	84.2	80.4	73.2	76.3	104.9	
727916_at	LOC727916	Hs.706850	56.7	47.6	65.0	54.6	50.8	
727933_at	NA	NA	9.2	9.2	8.9	8.5	10.2	
727936_at	GLT8D4	Hs.710275	2020.6	1624.3	1487.1	1481.2	1078.4	
727944_at	LOC727944	NA	9.6	8.6	11.9	9.3	8.3	
727945_at	NA	NA	6.7	8.9	12.8	14.9	16.0	
727957_at	HEATR7A	Hs.443139	16.9	16.6	12.4	18.3	9.1	
727961_at	hCG_1776047	NA	5.0	5.1	4.5	6.6	5.1	
727_at	C5	Hs.494997	220.2	349.5	440.0	339.2	279.3	
728011_at	NA	NA	11.4	13.5	13.5	11.9	15.0	
728061_at	hCG_2003663	Hs.655858	48.5	120.9	78.7	82.5	57.8	
728073_at	LOC728073	Hs.638573	16.0	13.9	18.0	14.7	15.2	
728081_at	hCG_2025798	Hs.535735	9.7	16.1	9.0	7.4	11.5	
7280_at	TUBB2A	Hs.654543	2660.8	2823.4	2117.2	3557.4	3643.4	
728114_at	LOC728114	Hs.716214	6.4	6.8	7.6	8.4	7.0	
728116_at	ZBTB8B	Hs.647658	5.3	5.3	9.7	5.4	5.8	
728142_at	LOC728142	Hs.460579	148.8	128.8	68.6	132.6	91.9	
728173_at	NA	NA	5.8	5.8	6.1	5.5	5.2	
728179_at	RPL7AP36	NA	59.2	57.4	56.3	62.4	53.0	
728196_at	LOC728196	Hs.363156	7.5	7.2	9.7	10.2	7.4	
728215_at	FAM155A	Hs.535394	272.2	89.5	84.9	139.7	153.5	
728245_at	NA	NA	4.3	3.9	4.1	4.3	3.9	
728283_at	FLJ33544	Hs.638542	7.1	6.5	8.2	7.4	6.5	
728285_at	NA	NA	7.2	7.7	6.8	13.7	6.5	
728288_at	LOC728288	NA	20.7	22.4	24.5	22.0	26.8	
728294_at	D2HGDH	Hs.516813; Hs.535639	218.2	350.6	605.4	396.8	447.7	
728327_at	hCG_1795091	NA	15.3	17.2	14.3	13.5	12.7	
728344_at	LOC728344	NA	11.4	12.7	10.1	10.4	12.6	
728353_at	LOC728353	Hs.621210	30.3	24.6	24.2	28.0	25.8	
728361_at	LOC728361	NA	8.2	9.3	8.0	7.2	7.0	
7283_at	TUBG1	Hs.279669	168.4	169.7	144.7	242.5	256.7	
728431_at	LOC728431	Hs.380738	51.6	44.1	50.5	71.7	64.6	
728448_at	LOC728448	Hs.472508; Hs.710761	223.1	299.1	508.5	354.2	320.4	
728450_at	C20orf61	NA	8.0	8.0	11.0	6.3	7.9	
728453_at	RPS28P6	NA	128.8	131.2	116.4	128.5	150.8	
728460_at	LOC728460	Hs.127963	7.5	10.3	8.9	23.5	8.0	
728475_at	LOC728475	NA	26.1	22.0	17.7	17.1	18.1	
728485_at	LOC728485	Hs.157101	19.7	13.0	15.9	15.5	17.1	
728489_at	DNLZ	Hs.528581	330.6	280.7	266.4	243.8	297.6	
7284_at	TUFM	Hs.12084	2445.7	2108.7	2510.4	2515.9	2501.7	
728537_at	LOC728537	Hs.469369	182.8	232.8	486.8	323.6	385.2	
728543_at	LOC728543	Hs.677039	36.8	45.6	71.3	57.2	87.0	
728568_at	C12orf73	Hs.42547	334.4	339.4	451.8	280.4	361.1	
728591_at	C13orf38	Hs.124519; Hs.656745	7.1	7.7	6.5	7.4	5.1	
728613_at	LOC728613	Hs.379186	48.4	51.7	96.1	53.1	62.7	
728621_at	CCDC30	Hs.473495	71.8	108.6	78.7	73.7	68.4	
728678_at	NA	NA	94.4	120.4	251.6	358.5	222.2	
7286_at	TUFT1	Hs.489922	539.3	568.0	640.1	934.4	827.1	
728723_at	LOC728723	Hs.161338	60.2	69.7	50.6	66.6	69.0	
728737_at	LOC728737	NA	1465.0	1320.2	1101.4	1323.6	1310.3	
728743_at	tcag7.1196	Hs.655734	80.1	111.8	101.4	95.3	109.3	
728777_at	NA	NA	19.9	21.7	19.2	22.8	23.3	
7287_at	TULP1	Hs.485208	62.7	62.3	63.9	54.2	59.9	
728805_at	LOC728805	Hs.638918	10.6	7.6	11.9	10.3	10.2	
728819_at	hCG_1645220	Hs.602756	105.8	119.4	94.9	129.7	161.6	
728844_at	NA	NA	1637.6	1462.7	2553.0	2230.4	1884.4	
728853_at	LOC728853	Hs.255993	5.2	4.6	5.2	5.2	4.5	
728867_at	NA	NA	6.5	9.7	6.5	8.4	6.5	
728883_at	NA	NA	8.7	8.7	7.3	7.9	7.8	
7288_at	TULP2	Hs.104636	6.1	6.7	7.6	7.9	9.2	
728902_at	NA	NA	7.1	6.2	6.9	6.5	9.7	
728904_at	NA	NA	8.9	10.2	10.8	12.4	10.3	
728978_at	hCG_1818231	NA	10.7	13.9	19.5	10.9	11.1	
728997_at	NA	NA	13.0	9.3	13.0	23.5	9.9	
7289_at	TULP3	Hs.655333	652.7	760.7	579.3	512.0	580.9	
728_at	C5AR1	Hs.2161	840.7	834.0	189.2	475.9	204.8	
729013_at	LOC729013	Hs.716604	814.1	701.3	737.6	858.7	1085.7	
729059_at	LOC729059	Hs.236896	5.6	9.1	8.2	6.6	7.2	
729085_at	LOC729085	Hs.146346	281.0	174.3	251.7	201.5	200.4	
7290_at	HIRA	Hs.474206	292.1	220.8	379.4	318.9	373.7	
729164_at	hCG_1732469	Hs.610958	6.4	6.7	5.6	7.1	6.0	
729173_at	LOC729173	Hs.638417	11.4	15.2	12.2	13.1	15.6	
729178_at	LOC729178	Hs.557608	3.5	4.4	3.4	8.1	3.8	
7291_at	TWIST1	Hs.644998; Hs.66744	1626.6	1109.5	1178.5	1495.2	1439.8	
729220_at	FLJ45513	Hs.434138	70.2	82.7	149.4	155.0	84.1	
729230_at	CCR2	Hs.511794; Hs.644637; Hs.705362	58.7	32.9	22.3	23.2	28.1	
729285_at	NA	NA	10.9	13.7	15.5	11.6	13.9	
729291_at	LOC729291	Hs.129278	10.1	13.6	12.3	11.3	9.5	
7292_at	TNFSF4	Hs.181097	96.1	77.4	99.1	109.8	121.4	
729345_at	NA	NA	98.3	64.4	156.1	95.1	119.5	
729359_at	PLIN4	Hs.591387	1482.0	1072.1	1829.8	7871.1	6506.2	
729397_at	NA	NA	19.3	15.6	20.2	21.0	19.5	
7293_at	TNFRSF4	Hs.129780	26.5	26.6	23.8	25.9	22.0	
729420_at	FLJ35379	Hs.586820	125.1	237.9	505.1	86.4	177.7	
729440_at	CCDC61	Hs.515479	33.5	36.1	34.6	36.1	34.5	
7294_at	TXK	Hs.479669	35.1	23.2	27.4	37.4	83.7	
729515_at	C6orf35	Hs.157212; Hs.535817	148.0	118.9	142.1	134.4	131.2	
729556_at	NA	NA	9.7	12.7	25.5	16.9	36.4	
729570_at	LOC729570	NA	141.8	107.0	154.9	121.7	132.2	
729580_at	LOC729580	NA	401.7	376.9	305.7	516.5	540.6	
729589_at	NA	NA	5.7	7.0	5.5	7.6	6.0	
7295_at	TXN	Hs.435136	3301.2	2893.0	3004.3	2719.9	2474.7	
729614_at	hCG_2008140	Hs.119298	349.2	406.7	408.3	297.1	272.3	
729642_at	NA	NA	9.2	11.7	9.9	8.9	12.0	
729652_at	LOC729652	Hs.638553	4.3	3.5	4.6	5.5	3.9	
729659_at	S100A11P	NA	20.6	17.2	17.4	26.6	12.1	
729678_at	LOC729678	Hs.348292; Hs.655606	9.0	6.3	9.7	8.2	10.8	
729683_at	LOC729683	Hs.534931	38.0	41.3	31.4	32.2	33.8	
7296_at	TXNRD1	Hs.708065	3391.4	2346.9	1784.8	2965.7	2317.4	
729704_at	NA	NA	11.7	12.2	14.3	15.4	14.3	
729725_at	NA	NA	3.9	3.9	4.2	4.9	3.7	
729766_at	NA	NA	6.7	5.4	5.9	4.6	4.0	
729776_at	NA	NA	271.2	331.0	287.6	326.0	352.2	
729799_at	LOC729799	NA	33.4	57.6	54.4	45.1	42.6	
7297_at	TYK2	Hs.75516	550.5	640.5	855.1	710.7	735.1	
729806_at	LOC729806	NA	5.0	5.6	8.5	11.5	10.6	
729810_at	LOC729810	Hs.13742	506.2	571.4	497.5	337.2	274.3	
729822_at	LOC729822	Hs.646581	10.0	11.2	9.2	23.5	9.5	
729830_at	FAM160A1	Hs.633810	8.7	8.1	7.8	8.9	10.4	
729839_at	LOC729839	NA	43.6	52.0	42.9	54.1	44.9	
729852_at	tcag7.903	Hs.652371	236.1	283.9	327.7	372.4	345.7	
729870_at	LOC729870	Hs.310357	73.5	113.2	123.2	34.3	145.2	
729887_at	LOC729887	Hs.568369	75.4	56.8	98.9	65.5	64.0	
7298_at	TYMS	Hs.592338	469.8	344.3	323.9	417.8	321.1	
729926_at	RPL7AP68	NA	47.2	53.6	51.6	57.9	51.6	
729940_at	NA	NA	7.1	7.4	7.5	7.3	7.9	
729967_at	MORN2	Hs.99841	481.8	512.0	378.8	322.1	343.2	
729970_at	LOC729970	NA	1508.2	1833.7	1150.3	1147.2	1500.2	
729975_at	FLJ30403	Hs.716785	12.8	9.7	11.4	10.3	8.8	
729986_at	LOC729986	NA	9.6	10.1	10.6	8.8	10.1	
729991_at	LOC729991	Hs.153629	42.5	51.8	41.5	41.0	44.1	
729994_at	LOC729994	NA	12.3	4.6	3.6	4.6	5.3	
7299_at	TYR	Hs.503555	9.8	8.6	10.0	11.1	9.8	
729_at	C6	Hs.481992	98.5	127.0	77.1	309.2	75.0	
72_at	ACTG2	Hs.516105	1284.1	1589.7	1364.3	1619.9	1828.6	
730051_at	ZNF814	Hs.634143; Hs.669024; Hs.719319	61.5	48.2	64.5	56.9	49.5	
730098_at	LOC730098	Hs.459590	103.8	158.0	133.9	93.8	100.7	
730112_at	FAM166B	Hs.98959	15.4	20.1	15.7	44.9	36.3	
730124_at	NA	NA	145.7	86.2	120.1	117.0	78.7	
730168_at	NA	NA	8.7	8.0	7.6	11.6	10.2	
730184_at	LOC730184	Hs.570216	51.3	57.7	55.3	67.8	61.2	
7301_at	TYRO3	Hs.381282	39.2	50.5	43.5	66.6	78.4	
730202_at	LOC730202	Hs.647565	8.9	8.1	10.2	8.3	12.1	
730236_at	LOC730236	NA	54.7	67.4	52.1	49.2	84.1	
730241_at	NA	NA	433.1	627.8	1107.7	856.4	812.8	
730272_at	NA	NA	29.8	31.6	14.7	37.8	62.3	
730456_at	LOC730456	Hs.587281	25.5	16.8	18.2	16.6	13.5	
730517_at	NA	NA	4.6	5.0	6.0	18.3	6.1	
7305_at	TYROBP	Hs.515369	2773.5	2742.2	789.0	2210.2	751.8	
7306_at	TYRP1	Hs.270279	4.2	3.9	5.8	6.0	4.2	
7307_at	U2AF1	Hs.365116	3010.5	3259.9	3087.0	2858.2	2739.8	
730909_at	LOC730909	Hs.655872	17.7	15.0	18.6	31.2	16.0	
730_at	C7	Hs.78065	2538.0	2107.2	2345.9	2371.7	2534.9	
731139_at	LOC731139	NA	88.5	96.7	144.3	80.9	95.2	
731157_at	LOC731157	NA	8.8	8.3	8.0	7.2	8.8	
7311_at	UBA52	Hs.5308	8209.2	8781.9	7640.2	8049.5	8173.3	
731223_at	LOC731223	Hs.534624	8.5	8.5	11.7	6.9	8.5	
731484_at	NA	NA	25.9	25.0	41.0	27.3	30.7	
7314_at	UBB	Hs.356190; Hs.719097	8056.4	8004.6	7276.7	7408.3	7850.2	
7316_at	UBC	Hs.520348	6923.5	6790.2	7340.7	6895.7	7251.3	
731789_at	LOC731789	Hs.178186	48.1	42.5	53.9	62.7	54.2	
7317_at	UBA1	Hs.533273	4964.6	5650.1	4882.6	5411.7	4824.5	
731852_at	LOC731852	Hs.136941	5.8	5.6	5.7	5.2	4.5	
7318_at	UBA7	Hs.16695	525.0	626.3	1178.1	893.0	863.3	
7319_at	UBE2A	Hs.379466	1099.1	813.3	1145.5	1242.9	1282.9	
731_at	C8A	Hs.93210	13.3	14.5	12.1	13.3	15.3	
7320_at	UBE2B	Hs.615284; Hs.644421	591.4	521.5	603.2	590.1	690.0	
7321_at	UBE2D1	Hs.129683	204.2	124.7	209.8	208.1	277.5	
732253_at	TDRG1	Hs.180197	5.3	5.2	5.6	5.6	6.1	
7322_at	UBE2D2	Hs.108332	814.4	922.0	877.1	754.8	822.9	
7323_at	UBE2D3	Hs.518773	2187.4	1944.5	1964.7	2209.8	2171.2	
7324_at	UBE2E1	Hs.164853	2343.4	2385.5	2731.8	2433.7	2257.1	
7325_at	UBE2E2	Hs.475688; Hs.595802	2416.0	2463.5	2592.2	2474.7	2222.5	
7326_at	UBE2G1	Hs.714345	336.1	278.4	280.7	346.1	393.2	
7327_at	UBE2G2	Hs.529420; Hs.701398	1264.6	1037.1	998.2	1164.6	1198.8	
7328_at	UBE2H	Hs.643548	172.5	167.2	133.9	172.8	169.6	
7329_at	UBE2I	Hs.302903	2133.3	2242.2	1884.3	2298.6	1825.3	
732_at	C8B	Hs.391835	5.8	5.1	5.2	6.7	6.9	
7332_at	UBE2L3	Hs.108104; Hs.603229; Hs.715088	699.9	790.4	557.3	723.8	798.6	
7334_at	UBE2N	Hs.524630	621.3	550.2	609.8	564.9	578.0	
7336_at	UBE2V2	Hs.491695	1899.9	1785.2	1904.0	1973.4	2030.4	
7337_at	UBE3A	Hs.598862	479.6	444.9	510.2	482.3	494.3	
733_at	C8G	Hs.1285	15.5	15.1	16.5	18.6	24.5	
7341_at	SUMO1	Hs.596171; Hs.81424	387.5	257.3	605.6	426.8	437.3	
7342_at	UBP1	Hs.643744	2102.4	1920.1	2691.6	2468.6	2649.2	
7343_at	UBTF	Hs.89781	288.4	242.0	329.6	305.0	287.7	
7345_at	UCHL1	Hs.518731	2502.1	2462.2	2074.3	3123.3	2379.1	
7347_at	UCHL3	Hs.162241	1297.7	995.0	968.6	1237.6	1282.2	
7348_at	UPK1B	Hs.271580	21.3	31.6	59.2	15.3	14.0	
7349_at	UCN	Hs.534363	27.1	26.5	45.1	26.1	40.7	
734_at	OSGIN2	Hs.436445; Hs.647149	219.0	257.4	328.5	251.6	181.3	
7350_at	UCP1	Hs.249211	6.6	6.7	6.2	9.9	6.9	
7351_at	UCP2	Hs.80658	945.4	706.8	858.0	937.9	594.1	
7352_at	UCP3	Hs.101337; Hs.621879	35.2	33.7	31.4	30.8	31.0	
735301_at	SNHG9	Hs.115329	251.4	288.4	241.4	266.9	325.7	
7353_at	UFD1L	Hs.474213	5594.3	5588.2	3825.4	4193.4	4573.9	
7355_at	SLC35A2	Hs.21899	427.8	454.8	345.9	310.9	308.5	
7356_at	SCGB1A1	Hs.523732	8.0	7.2	9.1	8.1	6.4	
7357_at	UGCG	Hs.304249; Hs.593014	675.4	543.1	545.5	496.9	539.8	
7358_at	UGDH	Hs.572518	777.6	716.1	771.9	841.2	847.3	
7360_at	UGP2	Hs.516217	1870.2	1939.1	1622.8	2483.9	2794.0	
7363_at	UGT2B4	Hs.285887	3.7	3.6	3.7	4.4	5.3	
7367_at	UGT2B17	Hs.575083	7.3	6.5	6.5	6.4	6.2	
7368_at	UGT8	Hs.144197	99.1	142.3	124.4	27.4	36.8	
7369_at	UMOD	Hs.654425	5.6	7.5	7.1	7.2	6.1	
7371_at	UCK2	Hs.458360	885.2	775.5	537.0	690.0	544.0	
7372_at	UMPS	Hs.2057	396.7	412.1	266.9	312.0	281.6	
7373_at	COL14A1	Hs.409662	169.2	192.6	114.1	126.0	116.0	
7374_at	UNG	Hs.191334	555.1	495.5	510.6	616.2	622.6	
7375_at	USP4	Hs.403828; Hs.714416; Hs.77500	1475.9	1721.9	1779.8	1768.3	1928.8	
7376_at	NR1H2	Hs.432976	88.0	75.9	74.1	79.7	74.0	
7378_at	UPP1	Hs.488240	925.9	1001.6	1165.8	1272.8	1044.7	
7379_at	UPK2	Hs.710330	16.6	17.0	14.7	15.1	15.2	
7380_at	UPK3A	Hs.632787	38.5	28.3	34.0	35.2	39.9	
7381_at	UQCRB	Hs.131255	454.9	486.5	428.0	465.2	466.2	
7384_at	UQCRC1	Hs.119251	487.8	521.3	416.8	521.1	525.0	
7385_at	UQCRC2	Hs.528803	2365.9	2812.1	2031.0	2540.5	2623.8	
7389_at	UROD	Hs.78601	2127.6	2050.5	1564.4	1894.5	1822.7	
738_at	C11orf2	Hs.277517	2218.2	2231.8	1866.4	2164.1	2230.4	
7390_at	UROS	Hs.501376	536.6	818.8	478.0	666.7	572.3	
7391_at	USF1	Hs.414880	26.6	28.7	30.4	29.0	22.4	
7392_at	USF2	Hs.454534	1372.0	1380.5	1039.3	1245.6	1241.9	
7398_at	USP1	Hs.35086	337.5	376.8	373.7	273.1	367.5	
7399_at	USH2A	Hs.655974	4.0	4.9	4.5	7.5	4.5	
7401_at	CLRN1	Hs.380222	22.2	10.7	62.0	15.1	10.7	
7402_at	UTRN	Hs.133135	92.2	94.7	96.2	99.1	91.5	
7403_at	KDM6A	Hs.522616	107.9	70.6	152.4	159.5	119.9	
7404_at	UTY	Hs.115277	90.7	99.5	101.9	9.2	93.2	
7405_at	UVRAG	Hs.719175	1259.5	1365.9	1292.4	1657.2	1538.1	
7407_at	VARS	Hs.520026	105.4	98.5	94.4	96.1	83.8	
7408_at	VASP	Hs.515469	23.9	29.0	30.2	30.2	31.8	
7409_at	VAV1	Hs.116237	184.9	178.8	168.0	107.1	149.7	
740_at	MRPL49	Hs.75859	2098.5	2037.9	1702.1	1546.7	1723.5	
7410_at	VAV2	Hs.369921; Hs.689325	37.4	40.1	49.3	38.1	34.1	
7411_at	VBP1	Hs.436803	2737.5	2915.6	2770.5	2659.7	2852.5	
7412_at	VCAM1	Hs.109225	3023.1	1248.1	1872.9	2721.6	1858.1	
7414_at	VCL	Hs.643896	123.0	123.4	109.4	133.9	128.4	
7415_at	VCP	Hs.529782	1357.3	1344.8	955.7	1115.2	1005.9	
7419_at	VDAC3	Hs.655340; Hs.699301	2700.2	2967.3	3031.6	2811.0	3000.7	
741_at	ZNHIT2	Hs.121025	19.9	19.1	17.9	17.4	18.0	
7421_at	VDR	Hs.524368	51.3	46.9	41.0	55.6	42.1	
7422_at	VEGFA	Hs.73793	116.5	103.0	95.7	142.7	99.8	
7423_at	VEGFB	Hs.78781	136.5	151.4	105.4	187.8	194.7	
7424_at	VEGFC	Hs.435215	929.1	399.9	401.1	404.0	903.4	
7425_at	VGF	Hs.718797	16.8	19.2	17.3	17.3	15.8	
7429_at	VIL1	Hs.654595	5.9	4.7	6.6	6.3	6.8	
7430_at	EZR	Hs.487027	642.1	777.4	892.7	603.7	475.8	
7431_at	VIM	Hs.628678; Hs.708825	9560.9	9731.5	9404.3	9403.0	9529.4	
7432_at	VIP	Hs.53973	28.4	24.6	70.0	26.1	27.5	
7433_at	VIPR1	Hs.348500	82.0	159.1	225.1	164.1	122.7	
7434_at	VIPR2	Hs.585052	24.3	40.8	32.6	12.7	27.3	
7436_at	VLDLR	Hs.370422	216.3	139.0	179.1	427.7	430.4	
7439_at	BEST1	Hs.524910; Hs.712676	80.2	106.4	152.9	143.1	87.7	
7441_at	VPREB1	Hs.247979	7.9	7.8	7.0	6.1	5.8	
7442_at	TRPV1	Hs.579217; Hs.655380	685.3	1129.4	1168.6	1026.9	919.9	
7443_at	VRK1	Hs.422662	290.4	215.2	301.5	302.3	273.3	
7444_at	VRK2	Hs.666703	837.8	964.3	1299.8	1187.1	1088.6	
7447_at	VSNL1	Hs.444212	65.4	52.5	60.7	24.2	19.9	
7448_at	VTN	Hs.2257	54.3	76.6	84.8	63.8	47.7	
744_at	MPPED2	Hs.289795	24.3	30.6	20.5	49.1	29.0	
7450_at	VWF	Hs.440848	308.1	217.7	165.5	220.5	269.4	
7453_at	WARS	Hs.497599	1329.9	869.7	754.5	1129.4	913.7	
7454_at	WAS	Hs.2157	265.6	258.0	199.9	245.6	197.7	
7455_at	ZAN	Hs.307004	17.4	17.2	22.0	21.8	18.6	
7456_at	WIPF1	Hs.128067	186.1	130.6	165.8	150.6	139.3	
745_at	C11orf9	Hs.473109	62.3	80.7	122.1	54.1	65.8	
7461_at	CLIP2	Hs.647018	180.8	241.0	178.6	132.3	151.7	
7462_at	LAT2	Hs.647049	130.3	94.1	56.6	61.5	64.6	
7464_at	CORO2A	Hs.113094	77.3	95.7	147.3	162.6	102.7	
7465_at	WEE1	Hs.249441	127.1	97.7	119.0	98.4	89.6	
7466_at	WFS1	Hs.518602; Hs.716556	1214.1	1367.0	1089.0	1465.7	1286.8	
7468_at	WHSC1	Hs.113876	92.8	97.0	92.3	103.5	96.1	
7469_at	WHSC2	Hs.21771	533.8	501.2	614.9	475.9	607.4	
746_at	C11orf10	Hs.437779	3093.2	3089.3	3371.8	2791.8	2740.9	
7471_at	WNT1	Hs.248164	7.5	8.9	8.5	8.4	8.4	
7472_at	WNT2	Hs.567356	64.1	75.8	44.2	38.3	27.3	
